#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 05 27 06 50 119  8.5 10.7  2.27  7.14  5.69 117 1015.8  24.7  24.8  23.0 99.0 99.00
2012 05 27 07 50 118  9.8 11.2  2.12  7.14  5.69 125 1015.7  24.5  24.7  22.9 99.0 99.00
2012 05 27 08 50 118  8.7 10.0  2.04  7.14  5.69 153 1016.1  24.6  24.7  23.0 99.0 99.00
2012 05 27 09 50 123  9.2 10.7  2.27  6.67  5.88 156 1016.5  24.5  24.7  22.9 99.0 99.00
2012 05 27 10 50 131 10.0 11.9  2.03  7.69  5.54 127 1016.9  24.6  24.7  23.0 99.0 99.00
2012 05 27 11 50 132 10.0 11.7  1.94  7.14  5.41 134 1017.3  24.5  24.7  23.0 99.0 99.00
2012 05 27 12 50 135 11.4 12.9  2.03  6.67  5.41 169 1017.7  24.6  24.8  22.6 99.0 99.00
2012 05 27 13 50 138 11.5 13.6  2.04  6.67  5.24 141 1017.8  24.7  24.8  22.6 99.0 99.00
2012 05 27 14 50 141 11.0 13.4  2.11  6.67  5.25 151 1018.1  24.8  24.9  22.8 99.0 99.00
2012 05 27 15 50 145 10.1 12.1  2.17  6.67  5.29 146 1018.7  24.9  25.0  22.8 99.0 99.00
2012 05 27 16 50 138 10.0 12.5  2.14  6.67  5.25 153 1018.9  24.8  25.1  22.5 99.0 99.00
2012 05 27 17 50 126  9.1 11.0  2.01  7.14  5.33 163 1019.1  24.8  25.2  22.3 99.0 99.00
2012 05 27 18 50 128  9.1 10.6  1.98  7.69  5.26 128 1019.1  24.8  25.3  22.3 99.0 99.00
2012 05 27 19 50 116  8.7 10.3  1.98  7.14  5.43 165 1019.2  24.8  25.3  22.6 99.0 99.00
2012 05 27 20 50 123  8.8 10.5  1.96  7.14  5.42 146 1019.2  24.8  25.4  22.4 99.0 99.00
2012 05 27 21 50 131  9.6 11.0  2.11  6.67  5.57 158 1018.8  24.7  25.4  22.6 99.0 99.00
2012 05 27 22 50 134  9.0 10.9  1.92  6.67  5.34 141 1018.9  24.7  25.4  22.8 99.0 99.00
2012 05 27 23 50 133  9.3 10.6  1.90  6.67  5.23 152 1019.0  24.6  25.4  22.7 99.0 99.00
2012 05 28 00 50 135  8.5 10.4  1.82  6.67  5.26 151 1019.1  24.6  25.3  22.7 99.0 99.00
2012 05 28 01 50 143  9.2 10.9  1.63  6.67  5.17 168 1019.2  24.6  25.3  22.7 99.0 99.00
2012 05 28 02 50 146  9.5 11.1  1.82  6.25  5.21 156 1019.4  24.6  25.3  22.8 99.0 99.00
2012 05 28 03 50 157  9.1 10.4 99.00 99.00 99.00 999 1019.3  24.7  25.3  22.5 99.0 99.00
2012 05 28 04 50 150  8.0  9.6  1.60  7.14  5.02 143 1019.3  24.6  25.2  22.7 99.0 99.00
2012 05 28 05 50 153  8.2  9.9  1.49  6.67  4.99 160 1019.1  24.5  25.2  22.4 99.0 99.00
2012 05 28 06 50 149  7.7  8.9  1.51  7.14  5.12 159 1019.2  24.5  25.1  22.4 99.0 99.00
2012 05 28 07 50 140  7.6  8.6  1.50  6.25  5.23 155 1018.7  24.4  25.1  22.3 99.0 99.00
2012 05 28 08 50 141  7.2  8.4  1.41  7.14  5.14 152 1018.7  24.4  25.0  22.4 99.0 99.00
2012 05 28 09 50 140  6.9  8.6  1.39  5.00  5.08 133 1019.3  24.4  25.0  22.4 99.0 99.00
2012 05 28 10 50 142  7.1  8.5  1.43  6.67  5.24 163 1019.5  24.5  25.0  22.5 99.0 99.00
2012 05 28 11 50 138  7.1  8.2  1.47  6.67  5.36 167 1019.9  24.7  25.0  22.5 99.0 99.00
2012 05 28 12 50 143  7.7  9.1  1.47  9.09  5.36 196 1020.1  24.7  25.0  22.5 99.0 99.00
2012 05 28 13 50 141  7.3  8.5  1.40  8.33  5.34 186 1020.0  24.7  25.0  22.4 99.0 99.00
2012 05 28 14 50 143  7.0  8.1  1.42  9.09  5.25 223 1020.2  24.6  25.0  22.4 99.0 99.00
2012 05 28 15 50 145  7.6  8.5  1.53  8.33  5.51 209 1019.9  24.7  25.1  22.6 99.0 99.00
2012 05 28 16 50 146  7.4  8.7  1.48  8.33  5.48 222 1020.1  24.7  25.2  22.6 99.0 99.00
2012 05 28 17 50 147  7.3  8.8  1.62  8.33  5.62 231 1019.9  24.7  25.2  22.4 99.0 99.00
2012 05 28 18 50 154  7.6  9.1  1.47  8.33  5.41 227 1019.7  24.7  25.2  22.4 99.0 99.00
2012 05 28 19 50 154  7.1  8.3  1.47  8.33  5.26 244 1019.1  24.7  25.3  22.2 99.0 99.00
2012 05 28 20 50 161  7.2  8.6  1.46  8.33  5.34 189 1018.9  24.8  25.3  22.2 99.0 99.00
2012 05 28 21 50 157  7.5  8.7  1.36  8.33  5.03 195 1018.9  24.7  25.3  22.4 99.0 99.00
2012 05 28 22 50 154  7.0  7.9  1.40  8.33  5.13 184 1019.0  24.7  25.2  22.6 99.0 99.00
2012 05 28 23 50 157  6.5  7.4  1.21  7.69  5.09 179 1019.2  24.7  25.2  22.8 99.0 99.00
2012 05 29 00 50 153  6.4  7.6  1.29  8.33  4.98 170 1019.4  24.7  25.2  22.6 99.0 99.00
2012 05 29 01 50 154  5.4  6.5  1.30  8.33  5.20 258 1019.7  24.7  25.2  22.8 99.0 99.00
2012 05 29 02 50 153  5.9  7.2  1.29  8.33  5.34 175 1019.8  24.7  25.1  22.8 99.0 99.00
2012 05 29 03 50 160  6.1  7.1  1.27  8.33  5.36 178 1019.6  24.7  25.1  22.8 99.0 99.00
2012 05 29 04 50 162  6.9  8.3  1.31  7.69  5.24 234 1019.1  24.7  25.0  22.8 99.0 99.00
2012 05 29 05 50 172  7.0  8.1  1.20  6.67  4.98 185 1018.5  24.7  25.0  22.7 99.0 99.00
2012 05 29 06 50 175  7.2  8.6  1.27  7.14  5.07 205 1018.0  24.5  25.0  22.6 99.0 99.00
2012 05 29 07 50 169  7.3  8.7  1.22  7.14  4.92 133 1017.8  24.5  24.9  22.5 99.0 99.00
2012 05 29 08 50 164  6.0  7.3  1.19  7.69  4.90 151 1017.8  24.5  24.9  22.6 99.0 99.00
2012 05 29 09 50 169  6.5  7.7  1.22  6.67  4.91 188 1017.9  24.6  24.9  22.6 99.0 99.00
2012 05 29 10 50 165  7.0  8.0  1.15  6.25  4.91 167 1018.2  24.7  24.9  22.6 99.0 99.00
2012 05 29 11 50 164  6.3  7.7  1.23  6.67  4.93 165 1018.5  24.7  24.9  22.1 99.0 99.00
2012 05 29 12 50 158  6.7  7.9  1.13  6.67  4.83 166 1018.7  24.7  24.9  22.4 99.0 99.00
2012 05 29 13 50 159  6.5  7.6  1.09  6.25  4.83 173 1018.4  24.8  25.0  22.7 99.0 99.00
2012 05 29 14 50 166  7.9  9.0  1.20  6.25  4.92 188 1018.6  24.9  25.0  22.5 99.0 99.00
2012 05 29 15 50 173  7.7  8.9  1.22  6.67  4.72 178 1018.4  25.0  25.1  22.6 99.0 99.00
2012 05 29 16 50 168  8.0  9.7  1.12  5.88  4.57 191 1018.0  25.0  25.1  22.4 99.0 99.00
2012 05 29 17 50 178  8.8  9.9  1.13  6.67  4.58 180 1017.6  25.1  25.2  22.2 99.0 99.00
2012 05 29 18 50 170  8.2  9.3  1.25  6.25  4.60 197 1016.9  25.1  25.2  22.5 99.0 99.00
2012 05 29 19 50 173  8.2 10.3  1.24  6.25  4.58 188 1016.3  25.1  25.3  22.6 99.0 99.00
2012 05 29 20 50 170  8.9 10.4  1.20  5.88  4.52 192 1015.7  25.2  25.3  22.5 99.0 99.00
2012 05 29 21 50 171  9.0 10.5  1.25  7.14  4.38 187 1015.5  25.1  25.3  22.6 99.0 99.00
2012 05 29 22 50 171  9.1 10.5  1.25  6.25  4.52 186 1015.5  25.1  25.2  22.7 99.0 99.00
2012 05 29 23 50 174  8.3 10.1  1.24  6.25  4.34 179 1015.7  25.1  25.2  22.9 99.0 99.00
2012 05 30 00 50 171  8.9 10.1  1.26  6.67  4.57 179 1015.5  25.0  25.2  22.9 99.0 99.00
2012 05 30 01 50 169  8.5  9.8  1.28  5.56  4.55 195 1015.8  25.0  25.1  22.9 99.0 99.00
2012 05 30 02 50 173  8.9 10.3  1.17  5.56  4.16 180 1015.7  24.9  25.1  23.0 99.0 99.00
2012 05 30 03 50 171  9.2 10.9  1.28  6.25  4.48 177 1015.2  24.9  25.1  23.1 99.0 99.00
2012 05 30 04 50 172  9.9 11.8  1.34  5.88  4.41 188 1014.7  24.9  25.1  23.1 99.0 99.00
2012 05 30 05 50 175 10.9 12.8  1.41  6.67  4.40 185 1014.0  24.8  25.0  22.8 99.0 99.00
2012 05 30 06 50 173 10.4 12.1  1.40  6.25  4.43 182 1013.3  24.8  25.0  22.9 99.0 99.00
2012 05 30 07 50 176 10.2 12.2  1.55  5.26  4.67 184 1012.8  24.8  25.0  22.8 99.0 99.00
2012 05 30 08 50 175 10.7 12.8  1.64  5.56  4.70 181 1012.3  24.8  25.0  22.8 99.0 99.00
2012 05 30 09 50 175 11.2 12.9  1.64  5.26  4.58 188 1012.2  24.9  25.0  22.8 99.0 99.00
2012 05 30 10 50 172 11.5 13.6  1.76  6.25  4.90 177 1012.0  25.0  25.0  23.0 99.0 99.00
2012 05 30 11 50 177 12.1 14.6  1.90  6.25  4.95 188 1012.0  25.1  25.0  23.0 99.0 99.00
2012 05 30 12 50 176 12.0 14.8  2.14  6.25  5.12 185 1011.9  25.2  25.0  22.9 99.0 99.00
2012 05 30 13 50 180 12.0 14.1  2.24  6.67  5.16 182 1012.2  25.2  25.0  23.0 99.0 99.00
2012 05 30 14 50 180 12.7 14.9  2.12  6.67  5.20 182 1011.7  25.2  25.0  23.1 99.0 99.00
2012 05 30 15 50 181 13.3 16.6  2.24  7.14  5.17 193 1011.2  25.3  25.0  23.2 99.0 99.00
2012 05 30 16 50 179 14.0 17.0  2.64  7.14  5.45 194 1009.7  25.2  25.0  23.4 99.0 99.00
2012 05 30 17 50 187 13.3 15.7  2.53  7.14  5.38 188 1009.5  25.3  25.0  23.3 99.0 99.00
2012 05 30 18 50 186 14.3 17.0  2.76  7.14  5.63 189 1008.7  25.4  25.0  23.4 99.0 99.00
2012 05 30 19 50 191 13.0 16.2  3.06  7.14  5.74 192 1008.1  25.5  25.0  23.9 99.0 99.00
2012 05 30 20 50 196 13.1 16.5  3.10  7.14  5.96 199 1008.2  25.0  25.0  23.7 99.0 99.00
2012 05 30 21 50 204 10.0 12.4  2.91  7.69  6.03 212 1008.7  25.3  25.1  23.8 99.0 99.00
2012 05 30 22 50 220 11.4 13.5  3.08  7.69  6.03 203 1009.3  24.7  25.1  23.5 99.0 99.00
2012 05 30 23 50 219  9.0 11.1  2.85  7.69  6.04 200 1010.0  25.4  25.1  23.8 99.0 99.00
2012 05 31 00 50 228  8.0  9.5  3.00  7.69  6.34 213 1010.7  25.3  25.1  23.9 99.0 99.00
2012 05 31 01 50 247  7.5  8.7  2.44  7.69  6.11 206 1011.4  25.1  25.1  23.2 99.0 99.00
2012 05 31 02 50 247  7.7  8.9  2.34  7.69  6.16 213 1011.7  25.0  25.1  23.2 99.0 99.00
2012 05 31 03 50 247  7.7  8.9  2.41  9.09  6.45 260 1011.6  24.9  25.0  23.0 99.0 99.00
2012 05 31 04 50 246  6.6  7.6  2.07  7.69  6.09 219 1011.6  24.9  25.0  22.6 99.0 99.00
2012 05 31 05 50 243  6.0  7.2  2.16  7.69  6.25 242 1011.3  24.9  25.0  22.5 99.0 99.00
2012 05 31 06 50 241  6.0  7.3  1.81  8.33  6.00 251 1011.0  24.7  25.0  23.0 99.0 99.00
2012 05 31 07 50 243  6.0  7.2  2.00  7.14  6.18 230 1010.9  24.7  25.0  23.1 99.0 99.00
2012 05 31 08 50 249  6.0  6.9  1.82  8.33  6.05 280 1011.5  24.7  25.1  23.0 99.0 99.00
2012 05 31 09 50 264  5.9  7.0  1.85  7.69  6.23 266 1012.0  24.6  25.1  23.2 99.0 99.00
2012 05 31 10 50 265  5.2  6.0  1.89  7.14  6.18 252 1012.2  24.6  25.1  22.8 99.0 99.00
2012 05 31 11 50 260  4.5  5.3  1.93  8.33  6.47 316 1012.9  24.8  25.2  22.6 99.0 99.00
2012 05 31 13 50 260  4.0  4.8  2.12  9.09  6.68 345 1013.9  25.0  25.4  22.9 99.0 99.00
2012 05 31 14 50 259  3.8  4.8  1.80  8.33  6.23 356 1014.3  25.1  25.5  23.1 99.0 99.00
2012 05 31 15 50 272  3.3  4.1  2.00  8.33  6.60 348 1014.6  25.2  25.7  23.0 99.0 99.00
2012 05 31 16 50 282  2.2  3.0  1.73  7.69  6.18 349 1014.6  25.4  26.0  23.3 99.0 99.00
2012 05 31 17 50  52  1.7  2.5  1.64  7.69  6.17 350 1014.4  25.6  26.3  23.3 99.0 99.00
2012 05 31 18 50  83  2.5  3.1  1.64  6.67  6.17 295 1014.1  25.8  26.6  23.1 99.0 99.00
2012 05 31 19 50  96  3.2  4.1  1.45  9.09  6.21  16 1013.8  25.5  26.6  22.5 99.0 99.00
2012 05 31 20 50 112  3.3  4.0  1.40  6.25  6.04 345 1013.9  25.6  26.5  22.3 99.0 99.00
2012 05 31 21 50 114  4.8  5.9  1.41  6.67  6.31 353 1014.0  25.6  26.2  22.4 99.0 99.00
2012 05 31 22 50 114  5.1  6.0  1.28  7.14  6.00  17 1014.0  25.6  26.0  22.5 99.0 99.00
2012 05 31 23 50 125  5.6  6.4  1.20  7.14  5.80 347 1014.4  25.4  25.9  22.6 99.0 99.00
2012 06 01 00 50 145  6.6  7.6  1.21  6.67  5.93  28 1014.7  25.3  25.7  23.1 99.0 99.00
2012 06 01 01 50 163  5.1  6.1  1.18  6.67  5.70 358 1015.2  25.6  25.6  22.8 99.0 99.00
2012 06 01 02 50 168  5.8  6.6  1.18 10.00  5.86 351 1015.3  25.4  25.7  23.4 99.0 99.00
2012 06 01 03 50 170  6.0  6.9  1.28  8.33  6.02   5 1015.4  25.3  25.6  23.0 99.0 99.00
2012 06 01 04 50 170  6.1  7.0  1.28  9.09  6.04 355 1015.3  25.3  25.5  22.5 99.0 99.00
2012 06 01 05 50 157  4.8  5.9  1.35  8.33  6.03 350 1015.1  25.2  25.6  23.1 99.0 99.00
2012 06 01 06 50 164  3.5  4.3  1.36  9.09  6.26   1 1014.6  25.1  25.6  23.9 99.0 99.00
2012 06 01 07 50 162  3.8  4.6  1.32  8.33  6.16 360 1014.3  25.1  25.6  24.1 99.0 99.00
2012 06 01 08 50 172  3.6  4.4  1.32  8.33  6.14   8 1014.5  25.2  25.5  23.8 99.0 99.00
2012 06 01 09 50 166  3.8  4.4  1.21  8.33  6.10   5 1014.7  25.2  25.4  24.1 99.0 99.00
2012 06 01 10 50 151  4.3  5.4  1.16  9.09  6.12   4 1015.2  25.3  25.4  24.4 99.0 99.00
2012 06 01 11 50 152  5.0  5.9  1.06  8.33  5.84  25 1015.6  25.4  25.5  24.6 99.0 99.00
2012 06 01 12 50 149  4.7  5.6  1.00  7.69  5.85  26 1015.7  25.5  25.5  24.5 99.0 99.00
2012 06 01 13 50 168  4.8  5.7  0.97  6.67  5.70  36 1015.8  25.6  25.5  24.2 99.0 99.00
2012 06 01 14 50 164  6.0  6.6  0.88  9.09  5.60  24 1015.6  25.6  25.6  24.6 99.0 99.00
2012 06 01 15 50 162  6.4  7.6  0.94  8.33  5.53  41 1015.5  25.6  25.7  24.7 99.0 99.00
2012 06 01 16 50 171  7.3  8.2  0.87  8.33  4.64  36 1015.5  25.6  25.8  24.7 99.0 99.00
2012 06 01 17 50 177  8.2  9.8  0.80  7.14  4.20  81 1014.9  25.7  25.9  24.9 99.0 99.00
2012 06 01 18 50 190  7.9  9.4  0.83 17.39  4.23  92 1014.5  25.5  25.8  23.7 99.0 99.00
2012 06 01 19 50 186  7.7  8.8  0.86  5.88  4.25 149 1014.2  25.4  25.8  23.5 99.0 99.00
2012 06 01 20 50 233  9.9 12.0  1.05  9.09  4.16  48 1014.3  23.5  25.8  21.9 99.0 99.00
2012 06 01 21 50 175  6.8  7.7  1.04  9.09  4.30  38 1014.0  24.5  25.8  22.7 99.0 99.00
2012 06 01 22 50 174  5.9  7.0  0.99  8.33  4.56  38 1013.8  24.9  25.7  22.9 99.0 99.00
2012 06 01 23 50 172  7.6  9.0  0.91  8.33  4.46  36 1013.7  25.2  25.7  23.4 99.0 99.00
2012 06 02 00 50 190 10.4 12.7  0.94  9.09  4.06  23 1013.5  25.3  25.7  23.4 99.0 99.00
2012 06 02 01 50 190  9.2 10.4  1.13  4.76  4.04 211 1013.8  25.1  25.7  23.7 99.0 99.00
2012 06 02 02 50 193  8.7 10.0  1.10  5.26  4.04 222 1013.8  25.1  25.6  23.3 99.0 99.00
2012 06 02 03 50 202  7.6  8.8  1.06  5.26  4.29 223 1013.7  25.3  25.5  23.7 99.0 99.00
2012 06 02 04 50 188  9.0 10.8  1.02  5.56  4.32 230 1013.1  25.4  25.4  24.0 99.0 99.00
2012 06 02 05 50 188  7.8  8.9  1.01  5.26  4.10 212 1012.6  25.5  25.3  24.2 99.0 99.00
2012 06 02 06 50 186  8.2  9.5  0.96  5.26  4.27 198 1011.8  25.5  25.3  24.6 99.0 99.00
2012 06 02 07 50 199 11.6 13.6  0.98  5.26  3.92 209 1010.5  25.4  25.2  23.6 99.0 99.00
2012 06 02 08 50 229 10.7 13.0  1.29  4.00  3.91 206 1011.0  22.4  25.2  21.7 99.0 99.00
2012 06 02 09 50 220 10.6 12.5  1.38  5.00  4.21 209 1010.4  23.9  25.1  23.0 99.0 99.00
2012 06 02 10 50 223  9.5 11.2  1.50  5.56  4.44 215 1010.8  24.7  25.1  23.5 99.0 99.00
2012 06 02 11 50 229  8.8 10.4  1.58  5.56  4.63 217 1010.9  23.8  25.1  23.5 99.0 99.00
2012 06 02 12 50 265  5.7  6.8  1.53  5.88  4.68 223 1011.1  23.1  25.0  22.3 99.0 99.00
2012 06 02 13 50 226  7.0  8.2  1.62  5.88  4.97 227 1011.2  23.9  25.0  23.0 99.0 99.00
2012 06 02 14 50 225  9.0 10.5  1.80  6.25  5.05 231 1011.3  24.7  25.0  23.1 99.0 99.00
2012 06 02 15 50 213  8.3 10.7  1.83  6.25  5.03 238 1011.4  24.7  25.1  22.4 99.0 99.00
2012 06 02 16 50 221  7.3  8.4  1.78  7.14  5.29 242 1011.3  25.4  25.1  24.1 99.0 99.00
2012 06 02 17 50 232  7.4  8.8  1.87  6.67  5.39 222 1011.3  25.5  25.2  24.4 99.0 99.00
2012 06 02 18 50 232  5.3  6.5  1.86  7.14  5.56 234 1011.0  24.3  25.2  22.6 99.0 99.00
2012 06 02 19 50 228  4.6  5.7  1.71  6.67  5.42 233 1010.3  25.3  25.3  23.4 99.0 99.00
2012 06 02 20 50 225  7.8 10.1  1.71  7.69  5.59 232 1009.9  25.7  25.4  24.0 99.0 99.00
2012 06 02 21 50 228  8.0  9.8  1.76  7.14  5.61 226 1009.7  25.9  25.3  23.8 99.0 99.00
2012 06 02 22 50 217  8.1 10.1  1.57  7.69  5.30 231 1009.7  25.3  25.3  22.6 99.0 99.00
2012 06 02 23 50 236  6.6  7.6  1.53  7.14  5.22 216 1010.1  25.2  25.2  23.5 99.0 99.00
2012 06 03 00 50 232  6.4  7.9  1.65  7.69  5.63 223 1010.5  25.3  25.2  23.8 99.0 99.00
2012 06 03 01 50 223  5.3  6.2  1.56  7.69  5.51 221 1011.2  25.0  25.2  23.4 99.0 99.00
2012 06 03 02 50 250  7.3  9.0  1.65  7.14  5.74 207 1011.7  25.4  25.2  23.4 99.0 99.00
2012 06 03 03 50 246  6.9  8.2  1.60  7.14  5.51 203 1011.7  25.4  25.2  23.3 99.0 99.00
2012 06 03 04 50 279  7.0  8.3  1.64  7.14  5.44 209 1011.7  25.0  25.2  22.8 99.0 99.00
2012 06 03 05 50 281  7.0  8.5  1.73  7.14  5.62 203 1011.5  25.1  25.2  22.0 99.0 99.00
2012 06 03 06 50 277  7.2  8.3  1.54  7.14  5.36 198 1011.0  25.0  25.2  21.4 99.0 99.00
2012 06 03 07 50 265  9.1 11.0  1.55  7.14  5.25 216 1010.6  25.2  25.2  21.0 99.0 99.00
2012 06 03 08 50 293  6.9  8.3  1.54  7.14  5.12 202 1010.7  24.8  25.2  21.1 99.0 99.00
2012 06 03 09 50 300  7.4  8.9  1.49  6.67  5.09 215 1011.2  24.8  25.2  20.9 99.0 99.00
2012 06 03 10 50 313  9.3 11.4  1.55  7.14  5.24 211 1011.7  24.8  25.2  20.6 99.0 99.00
2012 06 03 11 50 314  8.3 10.0  1.48  7.14  4.98 202 1012.5  24.8  25.2  18.3 99.0 99.00
2012 06 03 12 50 313  8.2 10.0  1.51  6.67  4.97 208 1013.3  24.7  25.2  17.6 99.0 99.00
2012 06 03 13 50 323  7.6  9.1  1.59  7.14  5.08 216 1013.7  24.5  25.2  17.3 99.0 99.00
2012 06 03 14 50 320  7.5  9.4  1.50  6.67  5.10 221 1014.1  24.6  25.3  16.2 99.0 99.00
2012 06 03 15 50 306  6.6  7.7  1.40  5.88  4.98 291 1014.4  24.5  25.3  15.5 99.0 99.00
2012 06 03 16 50 316  6.1  7.2  1.44  6.25  5.28 286 1014.3  24.5  25.4  15.6 99.0 99.00
2012 06 03 17 50 295  5.2  6.1  1.22  5.56  5.08 285 1014.2  24.5  25.4  15.9 99.0 99.00
2012 06 03 18 50 299  4.9  6.2  1.32  6.25  5.19 281 1014.1  24.5  25.5  16.4 99.0 99.00
2012 06 03 19 50 300  6.4  7.5  1.27  5.88  5.19 300 1013.8  24.6  25.5  16.0 99.0 99.00
2012 06 03 20 50 298  5.6  6.8  1.23  5.88  5.14 326 1013.6  24.6  25.5  16.4 99.0 99.00
2012 06 03 21 50 302  4.9  6.4  1.29  6.25  5.27 325 1013.4  24.6  25.5  16.3 99.0 99.00
2012 06 03 22 50 297  4.7  6.2  1.40  6.25  5.46 310 1013.2  24.5  25.5  16.5 99.0 99.00
2012 06 03 23 50 294  3.7  5.0  1.28  5.88  5.39 294 1013.1  24.2  25.5  16.3 99.0 99.00
2012 06 04 00 50 275  5.2  6.0  1.25  6.67  5.35 337 1013.4  24.3  25.5  16.6 99.0 99.00
2012 06 04 01 50 275  6.1  7.5  1.18  5.88  5.35 320 1013.7  24.4  25.4  16.7 99.0 99.00
2012 06 04 02 50 273  6.6  8.4  1.14  6.25  5.28 324 1014.3  24.5  25.4  16.9 99.0 99.00
2012 06 04 03 50 282  6.5  8.0  1.18  5.88  5.05 332 1014.0  24.5  25.4  16.9 99.0 99.00
2012 06 04 04 50 264  6.5  7.9  1.19  6.25  5.13 351 1013.4  24.6  25.3  17.0 99.0 99.00
2012 06 04 05 50 267  6.7  7.9  1.15  6.25  5.00 348 1012.7  24.6  25.3  17.5 99.0 99.00
2012 06 04 06 50 272  6.1  7.6  1.22  6.25  5.04 347 1012.0  24.6  25.3  17.4 99.0 99.00
2012 06 04 07 50 268  5.9  7.0  1.27  5.88  5.14 346 1011.7  24.7  25.3  17.1 99.0 99.00
2012 06 04 08 50 256  6.4  7.8  1.25  5.56  5.16 342 1011.7  24.6  25.3  17.8 99.0 99.00
2012 06 04 09 50 249  6.7  8.1  1.14  6.25  5.05 354 1011.5  24.8  25.3  18.1 99.0 99.00
2012 06 04 10 50 238  7.5  8.7  1.08  5.88  4.83   2 1011.4  24.9  25.2  18.2 99.0 99.00
2012 06 04 11 50 228  5.9  7.0  0.97  5.88  4.68 353 1011.1  25.0  25.2  18.5 99.0 99.00
2012 06 04 12 50 231  7.9  9.2  0.91  5.56  4.82 348 1010.9  25.1  25.1  19.3 99.0 99.00
2012 06 04 13 50 227  9.3 10.8  0.90  5.88  4.20 358 1010.6  25.2  25.1  19.9 99.0 99.00
2012 06 04 14 50 225  9.7 11.4  1.05  5.26  4.07 333 1010.3  25.3  25.1  20.4 99.0 99.00
2012 06 04 15 50 235 12.2 14.3  1.12  3.70  4.01 247 1010.2  24.8  25.1  20.6 99.0 99.00
2012 06 04 16 50 220 10.8 14.6  1.29  4.76  4.12 257 1009.0  24.5  25.1  20.5 99.0 99.00
2012 06 04 17 50 219 12.8 15.1  1.44  5.00  4.20 241 1008.3  24.4  25.1  21.1 99.0 99.00
2012 06 04 18 50 218 11.1 12.9  1.80  5.00  4.47 237 1007.5  24.7  25.1  21.4 99.0 99.00
2012 06 04 19 50 215 10.3 12.1  1.80  5.26  4.49 234 1006.9  25.2  25.1  22.4 99.0 99.00
2012 06 04 20 50 228  8.6 10.2  1.75  5.56  4.54 235 1005.3  25.5  25.1  23.6 99.0 99.00
2012 06 04 21 50 278 10.0 13.2  2.29  6.25  4.98 231 1006.2  23.9  25.0  22.6 99.0 99.00
2012 06 04 22 50 273 11.4 13.3  2.31  6.67  5.15 236 1005.3  23.4  25.0  21.2 99.0 99.00
2012 06 04 23 50 264 11.3 13.5  2.66  6.25  5.52 237 1004.8  25.4  24.9  21.6 99.0 99.00
2012 06 05 00 50 263 11.6 14.0  2.51  6.67  5.47 243 1005.2  25.1  24.9  21.6 99.0 99.00
2012 06 05 01 50 269 10.2 12.4  2.36  6.67  5.41 247 1005.4  24.8  24.8  21.7 99.0 99.00
2012 06 05 02 50 274  8.5 10.3  2.01  7.14  5.30 248 1005.9  24.8  24.8  22.0 99.0 99.00
2012 06 05 03 50 296  8.0  9.7  2.08  7.14  5.58 249 1005.5  24.9  24.8  21.4 99.0 99.00
2012 06 05 04 50 288  6.2  7.5  1.68  7.69  5.47 244 1005.8  24.7  24.8  21.6 99.0 99.00
2012 06 05 05 50 301  6.8  8.0  1.79  7.14  5.62 245 1005.1  24.4  24.8  21.6 99.0 99.00
2012 06 05 06 50 298  6.2  7.2  1.69  7.69  5.53 241 1005.2  24.4  24.8  21.6 99.0 99.00
2012 06 05 07 50 302  5.5  6.8  1.64  7.14  5.47 250 1005.2  24.5  24.8  21.5 99.0 99.00
2012 06 05 08 50 289  5.8  7.2  1.59  6.67  5.51 256 1005.0  24.5  24.8  21.6 99.0 99.00
2012 06 05 09 50 289  6.1  7.5  1.50  6.67  5.52 261 1005.8  24.5  24.8  21.6 99.0 99.00
2012 06 05 10 50 285  5.4  6.5  1.64  6.67  5.54 260 1006.4  24.5  24.7  21.6 99.0 99.00
2012 06 05 11 50 292  4.6  5.4  1.41  7.14  5.44 261 1007.2  24.6  24.7  21.6 99.0 99.00
2012 06 05 12 50 281  2.5  3.3  1.59  7.14  5.58 246 1007.4  24.6  24.7  21.5 99.0 99.00
2012 06 05 13 50 257  1.8  2.7  1.29  5.88  5.34 273 1007.7  24.8  24.8  21.3 99.0 99.00
2012 06 05 14 50 228  1.7  2.1  1.33  6.67  5.54 240 1007.9  24.9  25.1  21.0 99.0 99.00
2012 06 05 15 50 225  2.3  3.2  1.27  5.88  5.37 252 1008.0  25.0  25.4  20.9 99.0 99.00
2012 06 05 16 50 188  3.9  4.5  1.22  6.25  5.52 272 1007.6  25.0  25.5  20.9 99.0 99.00
2012 06 05 17 50 218  5.2  6.7  1.07  6.67  5.34 266 1008.1  25.3  25.3  21.4 99.0 99.00
2012 06 05 18 50 248  8.5 12.5  1.04  6.67  5.26 257 1008.8  22.1  25.2  19.9 99.0 99.00
2012 06 05 19 50 263  2.6  3.6  0.96  5.88  4.94 259 1008.0  22.5  25.2  20.1 99.0 99.00
2012 06 05 20 50  17  1.9  2.8  0.92  6.25  4.94 237 1007.5  22.9  25.4  19.9 99.0 99.00
2012 06 05 21 50 357  3.2  4.5  0.91  7.14  5.07 197 1008.1  22.7  25.3  20.4 99.0 99.00
